"12983: Deaths. Preliminary figures, by contents, region, sex, age, month and year"

"contents";"region";"sex";"age";"month";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022"
"Deaths";"K-5427 Skjervøy";"Males";"80 years or older";"October";0;0;0;0;0;1;2;0;0;1;0;0;1;0;0;1;1;1;3;0;0;0;0
"Deaths";"K-5427 Skjervøy";"Males";"80 years or older";"november";0;1;0;1;0;0;0;1;1;0;1;0;0;0;0;0;1;1;1;0;0;0;0
"Deaths";"K-5427 Skjervøy";"Males";"80 years or older";"December";0;0;1;0;0;0;1;0;0;0;0;1;0;0;2;1;0;0;0;0;1;2;0
"Deaths";"K-5427 Skjervøy";"Females";"0-64 years";"July";0;0;2;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-5427 Skjervøy";"Females";"0-64 years";"August";0;1;0;0;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-5427 Skjervøy";"Females";"0-64 years";"September";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-5427 Skjervøy";"Females";"0-64 years";"October";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
"Deaths";"K-5427 Skjervøy";"Females";"0-64 years";"november";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"Deaths";"K-5427 Skjervøy";"Females";"0-64 years";"December";0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"Deaths";"K-5427 Skjervøy";"Females";"65-79 years";"July";1;0;2;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;1;1;1;0
"Deaths";"K-5427 Skjervøy";"Females";"65-79 years";"August";0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
"Deaths";"K-5427 Skjervøy";"Females";"65-79 years";"September";1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0
"Deaths";"K-5427 Skjervøy";"Females";"65-79 years";"October";0;1;0;0;1;0;0;0;0;2;0;0;0;0;0;0;1;1;1;0;0;1;0
"Deaths";"K-5427 Skjervøy";"Females";"65-79 years";"november";1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0
"Deaths";"K-5427 Skjervøy";"Females";"65-79 years";"December";1;2;1;0;0;0;0;2;0;1;1;0;0;0;0;2;0;0;1;1;0;0;0
"Deaths";"K-5427 Skjervøy";"Females";"80 years or older";"July";0;0;1;0;0;1;1;1;1;0;0;2;0;0;0;0;1;1;1;1;2;2;0
"Deaths";"K-5427 Skjervøy";"Females";"80 years or older";"August";3;0;2;0;0;0;0;0;0;0;1;2;1;1;0;0;0;0;0;0;0;3;0
"Deaths";"K-5427 Skjervøy";"Females";"80 years or older";"September";0;0;1;0;0;0;0;0;1;0;1;0;1;2;0;0;0;1;0;1;0;1;0
"Deaths";"K-5427 Skjervøy";"Females";"80 years or older";"October";0;0;2;0;2;0;1;1;0;1;2;1;0;1;0;0;2;3;3;0;0;0;0
"Deaths";"K-5427 Skjervøy";"Females";"80 years or older";"november";0;0;0;1;4;1;0;0;1;0;1;0;1;1;0;2;1;2;0;1;0;2;0
"Deaths";"K-5427 Skjervøy";"Females";"80 years or older";"December";0;4;0;2;1;0;0;0;0;0;2;1;0;2;1;1;1;1;0;0;3;1;0
"Deaths";"K-5428 Nordreisa";"Males";"0-64 years";"July";1;0;0;0;1;1;0;0;1;0;0;1;1;0;2;0;0;0;0;0;0;0;0
"Deaths";"K-5428 Nordreisa";"Males";"0-64 years";"August";0;0;0;0;0;1;2;3;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0
"Deaths";"K-5428 Nordreisa";"Males";"0-64 years";"September";2;1;1;1;1;1;0;0;0;2;1;1;0;0;0;1;1;0;0;0;0;0;0
"Deaths";"K-5428 Nordreisa";"Males";"0-64 years";"October";0;0;0;1;0;0;0;0;1;1;1;0;0;1;1;0;0;1;1;0;0;0;0
"Deaths";"K-5428 Nordreisa";"Males";"0-64 years";"november";1;4;0;3;0;0;0;0;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0
"Deaths";"K-5428 Nordreisa";"Males";"0-64 years";"December";0;1;2;0;0;2;0;1;1;0;0;0;2;0;2;0;0;1;0;0;0;0;0
"Deaths";"K-5428 Nordreisa";"Males";"65-79 years";"July";1;0;1;3;0;0;0;3;0;0;1;1;0;0;2;0;0;0;2;0;3;0;0
"Deaths";"K-5428 Nordreisa";"Males";"65-79 years";"August";0;0;0;1;1;1;0;1;0;1;0;0;0;1;2;4;0;0;1;1;0;3;0
"Deaths";"K-5428 Nordreisa";"Males";"65-79 years";"September";0;3;1;0;1;2;0;4;1;0;1;2;0;0;1;0;0;1;0;2;0;1;0
"Deaths";"K-5428 Nordreisa";"Males";"65-79 years";"October";1;0;3;2;0;0;1;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0
"Deaths";"K-5428 Nordreisa";"Males";"65-79 years";"november";2;1;1;3;3;0;2;3;0;0;0;1;0;0;0;1;2;0;2;1;1;1;0
"Deaths";"K-5428 Nordreisa";"Males";"65-79 years";"December";0;1;2;0;1;0;1;0;2;0;0;1;0;3;0;0;1;1;1;0;0;2;0
"Deaths";"K-5428 Nordreisa";"Males";"80 years or older";"July";0;1;2;0;2;1;1;0;0;0;1;2;2;1;2;0;0;0;0;1;1;1;0
"Deaths";"K-5428 Nordreisa";"Males";"80 years or older";"August";1;0;0;0;0;1;0;0;0;1;0;3;0;0;0;2;1;1;2;1;0;1;0
"Deaths";"K-5428 Nordreisa";"Males";"80 years or older";"September";0;0;1;4;1;0;0;2;0;1;0;0;2;3;0;1;3;0;3;1;2;1;0
"Deaths";"K-5428 Nordreisa";"Males";"80 years or older";"October";1;0;0;1;0;1;2;0;0;0;2;1;0;2;3;1;1;1;1;1;1;2;0
"Deaths";"K-5428 Nordreisa";"Males";"80 years or older";"november";0;2;3;1;1;0;1;1;3;0;0;1;0;1;2;0;0;1;2;4;1;2;0
"Deaths";"K-5428 Nordreisa";"Males";"80 years or older";"December";1;1;0;0;0;1;1;2;2;2;1;1;1;0;0;2;1;4;0;3;1;2;0
"Deaths";"K-5428 Nordreisa";"Females";"0-64 years";"July";0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0
"Deaths";"K-5428 Nordreisa";"Females";"0-64 years";"August";0;0;0;0;0;1;0;0;0;2;1;0;0;1;1;0;0;0;0;0;0;1;0
"Deaths";"K-5428 Nordreisa";"Females";"0-64 years";"September";1;0;0;0;1;1;0;0;2;1;1;0;0;0;0;0;0;0;0;1;0;0;0
"Deaths";"K-5428 Nordreisa";"Females";"0-64 years";"October";0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
"Deaths";"K-5428 Nordreisa";"Females";"0-64 years";"november";0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0
"Deaths";"K-5428 Nordreisa";"Females";"0-64 years";"December";0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-5428 Nordreisa";"Females";"65-79 years";"July";0;1;0;0;1;0;0;0;0;1;0;0;0;2;2;0;1;0;0;2;0;3;0
"Deaths";"K-5428 Nordreisa";"Females";"65-79 years";"August";0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0
"Deaths";"K-5428 Nordreisa";"Females";"65-79 years";"September";0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
"Deaths";"K-5428 Nordreisa";"Females";"65-79 years";"October";0;1;0;1;0;0;1;1;1;0;1;0;2;0;1;0;1;1;1;0;2;0;0
"Deaths";"K-5428 Nordreisa";"Females";"65-79 years";"november";2;0;0;0;0;0;0;0;1;0;0;1;0;2;1;1;1;0;0;0;0;1;0
"Deaths";"K-5428 Nordreisa";"Females";"65-79 years";"December";1;1;0;0;0;0;0;0;1;0;2;0;0;0;0;1;1;1;0;1;1;2;0
"Deaths";"K-5428 Nordreisa";"Females";"80 years or older";"July";0;1;2;3;0;2;0;0;0;2;2;2;0;2;1;0;0;1;0;2;0;3;0
"Deaths";"K-5428 Nordreisa";"Females";"80 years or older";"August";1;2;1;1;1;2;2;2;1;0;0;0;0;0;0;0;1;2;1;1;0;2;0
"Deaths";"K-5428 Nordreisa";"Females";"80 years or older";"September";4;1;0;2;0;1;3;0;1;3;1;2;3;2;1;2;0;1;1;2;1;1;0
"Deaths";"K-5428 Nordreisa";"Females";"80 years or older";"October";2;2;0;2;2;2;1;0;1;1;1;0;4;2;3;3;1;2;0;3;1;1;0
"Deaths";"K-5428 Nordreisa";"Females";"80 years or older";"november";1;0;4;1;0;0;3;0;0;4;0;0;2;5;1;0;1;2;1;1;0;2;0
"Deaths";"K-5428 Nordreisa";"Females";"80 years or older";"December";1;1;3;0;1;0;4;0;1;3;2;1;0;1;1;3;3;1;2;1;2;2;0
"Deaths";"K-5429 Kvænangen";"Males";"0-64 years";"July";0;0;0;1;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-5429 Kvænangen";"Males";"0-64 years";"August";1;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0
"Deaths";"K-5429 Kvænangen";"Males";"0-64 years";"September";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"Deaths";"K-5429 Kvænangen";"Males";"0-64 years";"October";0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-5429 Kvænangen";"Males";"0-64 years";"november";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"Deaths";"K-5429 Kvænangen";"Males";"0-64 years";"December";1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
"Deaths";"K-5429 Kvænangen";"Males";"65-79 years";"July";0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0
"Deaths";"K-5429 Kvænangen";"Males";"65-79 years";"August";0;1;1;1;0;1;0;0;0;3;0;1;1;0;0;1;1;0;0;0;0;0;0
"Deaths";"K-5429 Kvænangen";"Males";"65-79 years";"September";0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;1;0
"Deaths";"K-5429 Kvænangen";"Males";"65-79 years";"October";1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;1;0
"Deaths";"K-5429 Kvænangen";"Males";"65-79 years";"november";1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"Deaths";"K-5429 Kvænangen";"Males";"65-79 years";"December";1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0
"Deaths";"K-5429 Kvænangen";"Males";"80 years or older";"July";1;0;0;0;1;0;0;2;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0
"Deaths";"K-5429 Kvænangen";"Males";"80 years or older";"August";0;0;1;1;0;1;1;1;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0
"Deaths";"K-5429 Kvænangen";"Males";"80 years or older";"September";0;1;0;0;0;0;1;0;0;0;0;0;2;0;1;0;0;0;1;0;1;0;0
"Deaths";"K-5429 Kvænangen";"Males";"80 years or older";"October";0;1;1;1;0;0;1;1;1;0;0;1;1;0;1;0;0;0;0;0;0;1;0
"Deaths";"K-5429 Kvænangen";"Males";"80 years or older";"november";0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;1;0;0
"Deaths";"K-5429 Kvænangen";"Males";"80 years or older";"December";1;1;3;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
"Deaths";"K-5429 Kvænangen";"Females";"0-64 years";"July";0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
"Deaths";"K-5429 Kvænangen";"Females";"0-64 years";"August";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-5429 Kvænangen";"Females";"0-64 years";"September";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
"Deaths";"K-5429 Kvænangen";"Females";"0-64 years";"October";0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-5429 Kvænangen";"Females";"0-64 years";"november";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-5429 Kvænangen";"Females";"0-64 years";"December";0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-5429 Kvænangen";"Females";"65-79 years";"July";0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-5429 Kvænangen";"Females";"65-79 years";"August";0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-5429 Kvænangen";"Females";"65-79 years";"September";0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"Deaths";"K-5429 Kvænangen";"Females";"65-79 years";"October";0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0
"Deaths";"K-5429 Kvænangen";"Females";"65-79 years";"november";0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"Deaths";"K-5429 Kvænangen";"Females";"65-79 years";"December";0;1;0;1;0;0;1;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0
"Deaths";"K-5429 Kvænangen";"Females";"80 years or older";"July";1;0;0;1;0;0;0;0;0;1;3;0;0;0;0;0;0;2;2;0;0;2;0
"Deaths";"K-5429 Kvænangen";"Females";"80 years or older";"August";1;1;0;2;0;1;0;1;0;0;0;0;1;1;1;0;0;1;1;0;1;0;0
"Deaths";"K-5429 Kvænangen";"Females";"80 years or older";"September";0;0;0;1;0;0;0;0;1;0;3;1;0;1;0;0;0;1;1;1;0;0;0
"Deaths";"K-5429 Kvænangen";"Females";"80 years or older";"October";2;0;0;0;0;2;1;3;1;0;0;1;1;1;1;0;2;0;1;0;1;2;0
"Deaths";"K-5429 Kvænangen";"Females";"80 years or older";"november";0;0;1;0;1;2;1;0;0;1;0;0;0;2;0;1;0;0;0;0;0;1;0
"Deaths";"K-5429 Kvænangen";"Females";"80 years or older";"December";0;1;0;1;2;0;0;1;3;0;1;0;1;2;2;0;0;0;1;0;0;2;0
"Deaths";"K-5430 Guovdageaidnu - Kautokeino";"Males";"0-64 years";"July";0;0;1;0;0;0;1;0;0;0;0;0;1;0;3;1;0;0;0;0;0;0;0
"Deaths";"K-5430 Guovdageaidnu - Kautokeino";"Males";"0-64 years";"August";0;1;0;0;0;1;0;2;0;0;1;0;1;0;0;1;0;1;0;1;0;0;0
"Deaths";"K-5430 Guovdageaidnu - Kautokeino";"Males";"0-64 years";"September";0;0;0;1;2;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0
"Deaths";"K-5430 Guovdageaidnu - Kautokeino";"Males";"0-64 years";"October";0;1;1;1;2;0;1;0;0;2;0;1;0;0;0;0;2;0;0;0;1;0;0
"Deaths";"K-5430 Guovdageaidnu - Kautokeino";"Males";"0-64 years";"november";1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0
"Deaths";"K-5430 Guovdageaidnu - Kautokeino";"Males";"0-64 years";"December";0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;1;0;0;0;0
"Deaths";"K-5430 Guovdageaidnu - Kautokeino";"Males";"65-79 years";"July";1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0
"Deaths";"K-5430 Guovdageaidnu - Kautokeino";"Males";"65-79 years";"August";2;0;0;0;0;0;1;1;0;0;0;0;0;1;1;1;0;0;1;0;0;2;0
"Deaths";"K-5430 Guovdageaidnu - Kautokeino";"Males";"65-79 years";"September";0;0;0;0;0;0;0;1;0;0;0;0;2;2;0;0;3;1;0;0;0;0;0
"Deaths";"K-5430 Guovdageaidnu - Kautokeino";"Males";"65-79 years";"October";0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0
"Deaths";"K-5430 Guovdageaidnu - Kautokeino";"Males";"65-79 years";"november";0;2;1;0;0;0;0;0;1;0;0;1;2;0;1;0;0;0;0;1;0;1;0
"Deaths";"K-5430 Guovdageaidnu - Kautokeino";"Males";"65-79 years";"December";1;1;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;1;1;1;0;0
"Deaths";"K-5430 Guovdageaidnu - Kautokeino";"Males";"80 years or older";"July";1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;0;0;0
"Deaths";"K-5430 Guovdageaidnu - Kautokeino";"Males";"80 years or older";"August";0;0;2;1;1;0;0;1;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0
"Deaths";"K-5430 Guovdageaidnu - Kautokeino";"Males";"80 years or older";"September";0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;2;1;0;0;0;0;0;0
"Deaths";"K-5430 Guovdageaidnu - Kautokeino";"Males";"80 years or older";"October";0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;0;0;0;0;1;0;0
"Deaths";"K-5430 Guovdageaidnu - Kautokeino";"Males";"80 years or older";"november";0;0;1;1;0;1;0;0;0;0;2;0;0;0;0;0;0;1;1;0;0;1;0
"Deaths";"K-5430 Guovdageaidnu - Kautokeino";"Males";"80 years or older";"December";1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;4;0
"Deaths";"K-5430 Guovdageaidnu - Kautokeino";"Females";"0-64 years";"July";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
"Deaths";"K-5430 Guovdageaidnu - Kautokeino";"Females";"0-64 years";"August";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-5430 Guovdageaidnu - Kautokeino";"Females";"0-64 years";"September";0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-5430 Guovdageaidnu - Kautokeino";"Females";"0-64 years";"October";0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
"Deaths";"K-5430 Guovdageaidnu - Kautokeino";"Females";"0-64 years";"november";0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;0;0;0
"Deaths";"K-5430 Guovdageaidnu - Kautokeino";"Females";"0-64 years";"December";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"Deaths";"K-5430 Guovdageaidnu - Kautokeino";"Females";"65-79 years";"July";0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0
"Deaths";"K-5430 Guovdageaidnu - Kautokeino";"Females";"65-79 years";"August";0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0
"Deaths";"K-5430 Guovdageaidnu - Kautokeino";"Females";"65-79 years";"September";0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-5430 Guovdageaidnu - Kautokeino";"Females";"65-79 years";"October";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
"Deaths";"K-5430 Guovdageaidnu - Kautokeino";"Females";"65-79 years";"november";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0
"Deaths";"K-5430 Guovdageaidnu - Kautokeino";"Females";"65-79 years";"December";0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
"Deaths";"K-5430 Guovdageaidnu - Kautokeino";"Females";"80 years or older";"July";0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;1;0;0
"Deaths";"K-5430 Guovdageaidnu - Kautokeino";"Females";"80 years or older";"August";0;0;1;1;0;0;1;0;1;0;0;1;0;0;0;1;0;3;0;0;0;0;0
"Deaths";"K-5430 Guovdageaidnu - Kautokeino";"Females";"80 years or older";"September";1;0;0;0;2;0;0;1;0;1;0;0;0;0;1;0;1;3;1;0;1;1;0
"Deaths";"K-5430 Guovdageaidnu - Kautokeino";"Females";"80 years or older";"October";1;0;1;1;0;1;0;0;2;0;0;1;0;0;0;1;0;1;0;0;0;2;0
"Deaths";"K-5430 Guovdageaidnu - Kautokeino";"Females";"80 years or older";"november";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
"Deaths";"K-5430 Guovdageaidnu - Kautokeino";"Females";"80 years or older";"December";0;1;0;1;0;1;0;0;1;2;1;0;1;1;2;0;1;0;1;1;0;0;0
"Deaths";"K-5432 Loppa";"Males";"0-64 years";"July";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;0;0
"Deaths";"K-5432 Loppa";"Males";"0-64 years";"August";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-5432 Loppa";"Males";"0-64 years";"September";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"Deaths";"K-5432 Loppa";"Males";"0-64 years";"October";0;1;0;0;1;1;1;0;0;0;0;0;1;0;0;0;2;0;0;1;0;0;0
"Deaths";"K-5432 Loppa";"Males";"0-64 years";"november";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-5432 Loppa";"Males";"0-64 years";"December";0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0
"Deaths";"K-5432 Loppa";"Males";"65-79 years";"July";0;0;0;1;2;1;1;0;1;1;1;0;1;1;0;0;0;0;0;1;0;1;0
"Deaths";"K-5432 Loppa";"Males";"65-79 years";"August";0;0;0;1;0;0;1;0;2;0;0;0;2;0;0;1;0;0;2;0;0;0;0
"Deaths";"K-5432 Loppa";"Males";"65-79 years";"September";1;0;1;1;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
"Deaths";"K-5432 Loppa";"Males";"65-79 years";"October";1;2;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0
"Deaths";"K-5432 Loppa";"Males";"65-79 years";"november";2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"Deaths";"K-5432 Loppa";"Males";"65-79 years";"December";0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
"Deaths";"K-5432 Loppa";"Males";"80 years or older";"July";0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-5432 Loppa";"Males";"80 years or older";"August";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0
"Deaths";"K-5432 Loppa";"Males";"80 years or older";"September";0;1;0;0;1;0;0;0;1;0;0;1;2;0;1;0;0;0;0;0;0;1;0
"Deaths";"K-5432 Loppa";"Males";"80 years or older";"October";0;0;1;1;0;0;0;1;1;0;1;1;0;1;0;1;0;0;1;0;1;0;0
"Deaths";"K-5432 Loppa";"Males";"80 years or older";"november";0;0;0;0;0;0;2;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0
"Deaths";"K-5432 Loppa";"Males";"80 years or older";"December";0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;1;1;1;0;0;0;0;0
"Deaths";"K-5432 Loppa";"Females";"0-64 years";"July";0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-5432 Loppa";"Females";"0-64 years";"August";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-5432 Loppa";"Females";"0-64 years";"September";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"Deaths";"K-5432 Loppa";"Females";"0-64 years";"October";0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
"Deaths";"K-5432 Loppa";"Females";"0-64 years";"november";0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
"Deaths";"K-5432 Loppa";"Females";"0-64 years";"December";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-5432 Loppa";"Females";"65-79 years";"July";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-5432 Loppa";"Females";"65-79 years";"August";0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
"Deaths";"K-5432 Loppa";"Females";"65-79 years";"September";0;0;0;1;0;2;1;0;0;1;0;2;0;0;0;0;0;1;0;0;1;0;0
"Deaths";"K-5432 Loppa";"Females";"65-79 years";"October";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"Deaths";"K-5432 Loppa";"Females";"65-79 years";"november";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"Deaths";"K-5432 Loppa";"Females";"65-79 years";"December";1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-5432 Loppa";"Females";"80 years or older";"July";0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0
"Deaths";"K-5432 Loppa";"Females";"80 years or older";"August";0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0
"Deaths";"K-5432 Loppa";"Females";"80 years or older";"September";1;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0
"Deaths";"K-5432 Loppa";"Females";"80 years or older";"October";1;1;2;0;0;1;0;1;0;1;0;0;0;0;1;0;0;2;0;0;0;0;0
"Deaths";"K-5432 Loppa";"Females";"80 years or older";"november";1;0;0;0;0;0;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"Deaths";"K-5432 Loppa";"Females";"80 years or older";"December";1;0;3;0;2;0;0;1;1;0;0;0;1;0;0;1;1;1;1;1;0;0;0
"Deaths";"K-5433 Hasvik";"Males";"0-64 years";"July";0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"Deaths";"K-5433 Hasvik";"Males";"0-64 years";"August";0;0;0;0;1;0;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-5433 Hasvik";"Males";"0-64 years";"September";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-5433 Hasvik";"Males";"0-64 years";"October";0;0;1;0;0;1;2;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-5433 Hasvik";"Males";"0-64 years";"november";0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0
"Deaths";"K-5433 Hasvik";"Males";"0-64 years";"December";0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
