"12983: Deaths. Preliminary figures, by contents, region, sex, age, month and year"

"contents";"region";"sex";"age";"month";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022"
"Deaths";"K-5031 Malvik";"Males";"80 years or older";"February";1;0;1;0;1;2;2;1;2;3;4;4;1;0;0;2;1;1;0;4;0;1;0
"Deaths";"K-5031 Malvik";"Males";"80 years or older";"March";1;0;1;3;1;0;1;1;1;0;1;1;2;3;1;1;0;1;3;1;2;1;2
"Deaths";"K-5031 Malvik";"Males";"80 years or older";"April";0;3;0;0;2;1;0;2;1;1;0;3;1;0;3;0;2;1;0;1;1;3;3
"Deaths";"K-5031 Malvik";"Males";"80 years or older";"May";3;1;0;2;1;1;0;3;0;1;1;2;3;2;0;1;3;3;0;1;2;2;2
"Deaths";"K-5031 Malvik";"Males";"80 years or older";"June";1;1;2;0;0;0;2;0;2;2;2;2;2;0;1;1;0;2;3;2;1;0;0
"Deaths";"K-5031 Malvik";"Females";"0-64 years";"January";0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1
"Deaths";"K-5031 Malvik";"Females";"0-64 years";"February";1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1
"Deaths";"K-5031 Malvik";"Females";"0-64 years";"March";0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0
"Deaths";"K-5031 Malvik";"Females";"0-64 years";"April";0;1;0;1;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0
"Deaths";"K-5031 Malvik";"Females";"0-64 years";"May";0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1
"Deaths";"K-5031 Malvik";"Females";"0-64 years";"June";1;0;0;1;0;0;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"Deaths";"K-5031 Malvik";"Females";"65-79 years";"January";1;1;0;0;1;3;1;1;0;4;0;1;0;0;0;0;2;1;0;1;0;2;0
"Deaths";"K-5031 Malvik";"Females";"65-79 years";"February";0;0;1;0;2;0;0;1;0;0;0;1;0;2;0;2;1;0;0;4;0;0;0
"Deaths";"K-5031 Malvik";"Females";"65-79 years";"March";1;3;2;0;0;1;0;2;2;0;0;1;1;1;1;2;0;2;0;1;2;3;1
"Deaths";"K-5031 Malvik";"Females";"65-79 years";"April";0;1;2;1;4;0;0;1;1;1;0;1;0;1;1;0;1;0;1;1;0;1;0
"Deaths";"K-5031 Malvik";"Females";"65-79 years";"May";1;0;1;0;1;0;0;0;0;1;0;2;0;0;1;1;2;1;2;0;0;2;2
"Deaths";"K-5031 Malvik";"Females";"65-79 years";"June";1;0;1;2;0;0;1;1;0;0;0;1;1;0;0;0;0;2;1;0;1;0;0
"Deaths";"K-5031 Malvik";"Females";"80 years or older";"January";2;1;3;2;5;1;1;2;0;2;1;4;2;2;2;0;2;1;5;3;2;4;0
"Deaths";"K-5031 Malvik";"Females";"80 years or older";"February";3;0;3;2;3;2;2;3;1;1;1;1;2;0;4;1;2;3;1;0;2;2;0
"Deaths";"K-5031 Malvik";"Females";"80 years or older";"March";0;1;3;1;7;5;3;2;0;4;1;3;2;4;0;0;2;3;0;2;2;2;3
"Deaths";"K-5031 Malvik";"Females";"80 years or older";"April";1;2;2;2;1;0;0;1;1;3;2;0;1;3;0;2;1;1;3;1;4;4;1
"Deaths";"K-5031 Malvik";"Females";"80 years or older";"May";0;1;3;2;1;0;2;3;0;4;4;1;3;1;2;1;4;1;0;2;1;4;3
"Deaths";"K-5031 Malvik";"Females";"80 years or older";"June";3;2;2;2;2;2;1;2;3;0;1;2;0;0;1;0;4;1;1;2;3;1;0
"Deaths";"K-5032 Selbu";"Males";"0-64 years";"January";1;0;1;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0
"Deaths";"K-5032 Selbu";"Males";"0-64 years";"February";0;1;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0;0;0;0;0;0;0
"Deaths";"K-5032 Selbu";"Males";"0-64 years";"March";0;0;0;0;0;0;0;0;2;0;0;1;1;0;1;0;1;0;0;0;0;0;0
"Deaths";"K-5032 Selbu";"Males";"0-64 years";"April";0;0;0;0;0;0;0;0;3;1;1;1;0;0;1;1;0;0;0;0;0;0;0
"Deaths";"K-5032 Selbu";"Males";"0-64 years";"May";0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;1;0;1;0;0;0;0;0
"Deaths";"K-5032 Selbu";"Males";"0-64 years";"June";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;2;0
"Deaths";"K-5032 Selbu";"Males";"65-79 years";"January";1;3;1;1;1;0;1;1;0;2;0;0;0;0;0;2;1;1;0;1;0;1;0
"Deaths";"K-5032 Selbu";"Males";"65-79 years";"February";0;0;0;1;1;1;0;1;0;1;1;2;1;0;0;0;1;0;0;1;2;0;0
"Deaths";"K-5032 Selbu";"Males";"65-79 years";"March";0;0;0;0;0;1;0;1;2;0;1;0;0;1;0;0;0;2;1;0;1;0;1
"Deaths";"K-5032 Selbu";"Males";"65-79 years";"April";2;0;1;0;0;0;0;0;1;0;1;0;1;1;1;1;0;1;0;1;0;1;1
"Deaths";"K-5032 Selbu";"Males";"65-79 years";"May";2;0;0;0;2;0;1;0;0;0;1;0;1;1;0;0;0;1;1;0;0;0;2
"Deaths";"K-5032 Selbu";"Males";"65-79 years";"June";0;3;2;1;2;2;0;0;0;1;1;0;0;1;1;0;1;0;0;1;0;0;0
"Deaths";"K-5032 Selbu";"Males";"80 years or older";"January";3;0;1;1;0;2;2;1;1;3;0;0;0;1;1;0;3;2;1;1;1;2;3
"Deaths";"K-5032 Selbu";"Males";"80 years or older";"February";0;1;0;0;0;1;2;1;3;1;2;0;0;0;3;1;0;0;1;2;1;0;2
"Deaths";"K-5032 Selbu";"Males";"80 years or older";"March";1;1;2;2;1;2;1;1;2;4;1;0;3;1;0;1;2;0;2;0;0;2;1
"Deaths";"K-5032 Selbu";"Males";"80 years or older";"April";0;4;0;0;2;3;3;0;1;0;1;1;2;1;4;1;2;1;1;2;0;1;1
"Deaths";"K-5032 Selbu";"Males";"80 years or older";"May";1;4;1;0;0;2;2;1;1;0;1;0;1;1;0;3;1;0;1;1;0;2;3
"Deaths";"K-5032 Selbu";"Males";"80 years or older";"June";2;4;0;1;1;0;0;0;1;0;0;2;2;1;2;0;0;0;1;0;0;1;0
"Deaths";"K-5032 Selbu";"Females";"0-64 years";"January";0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
"Deaths";"K-5032 Selbu";"Females";"0-64 years";"February";0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-5032 Selbu";"Females";"0-64 years";"March";0;0;0;0;1;0;0;0;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0
"Deaths";"K-5032 Selbu";"Females";"0-64 years";"April";0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"Deaths";"K-5032 Selbu";"Females";"0-64 years";"May";0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-5032 Selbu";"Females";"0-64 years";"June";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
"Deaths";"K-5032 Selbu";"Females";"65-79 years";"January";0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0
"Deaths";"K-5032 Selbu";"Females";"65-79 years";"February";0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
"Deaths";"K-5032 Selbu";"Females";"65-79 years";"March";0;2;0;0;3;0;1;0;0;0;0;0;0;2;0;0;0;1;0;1;0;1;0
"Deaths";"K-5032 Selbu";"Females";"65-79 years";"April";0;1;1;0;1;0;0;0;1;0;1;0;0;0;3;0;0;1;0;0;0;0;1
"Deaths";"K-5032 Selbu";"Females";"65-79 years";"May";0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
"Deaths";"K-5032 Selbu";"Females";"65-79 years";"June";1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-5032 Selbu";"Females";"80 years or older";"January";3;2;1;3;1;2;6;0;2;3;1;2;3;0;2;1;3;0;3;1;1;5;1
"Deaths";"K-5032 Selbu";"Females";"80 years or older";"February";0;0;0;1;1;1;1;2;0;3;1;1;6;3;2;0;0;2;5;2;1;0;1
"Deaths";"K-5032 Selbu";"Females";"80 years or older";"March";1;1;0;1;0;1;1;0;3;1;1;4;2;0;0;1;3;6;3;2;1;2;2
"Deaths";"K-5032 Selbu";"Females";"80 years or older";"April";2;5;0;2;1;3;1;0;2;2;0;2;1;1;1;2;0;2;1;2;1;2;1
"Deaths";"K-5032 Selbu";"Females";"80 years or older";"May";0;4;1;1;2;2;0;1;0;3;0;1;1;5;1;4;2;2;1;1;1;2;2
"Deaths";"K-5032 Selbu";"Females";"80 years or older";"June";3;0;0;0;2;0;1;0;2;3;0;0;2;3;1;1;3;2;0;1;0;1;0
"Deaths";"K-5033 Tydal";"Males";"0-64 years";"January";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-5033 Tydal";"Males";"0-64 years";"February";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-5033 Tydal";"Males";"0-64 years";"March";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-5033 Tydal";"Males";"0-64 years";"April";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-5033 Tydal";"Males";"0-64 years";"May";0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-5033 Tydal";"Males";"0-64 years";"June";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-5033 Tydal";"Males";"65-79 years";"January";0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
"Deaths";"K-5033 Tydal";"Males";"65-79 years";"February";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-5033 Tydal";"Males";"65-79 years";"March";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"Deaths";"K-5033 Tydal";"Males";"65-79 years";"April";0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
"Deaths";"K-5033 Tydal";"Males";"65-79 years";"May";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Deaths";"K-5033 Tydal";"Males";"65-79 years";"June";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"Deaths";"K-5033 Tydal";"Males";"80 years or older";"January";2;0;0;0;1;0;1;0;0;0;0;4;0;0;0;1;1;0;1;0;0;1;0
"Deaths";"K-5033 Tydal";"Males";"80 years or older";"February";0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0
"Deaths";"K-5033 Tydal";"Males";"80 years or older";"March";0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;2;0;1;1;0;0;1
"Deaths";"K-5033 Tydal";"Males";"80 years or older";"April";0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0
"Deaths";"K-5033 Tydal";"Males";"80 years or older";"May";0;0;1;0;0;0;0;0;0;2;0;2;0;0;0;0;1;0;0;0;0;0;0
"Deaths";"K-5033 Tydal";"Males";"80 years or older";"June";0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
"Deaths";"K-5033 Tydal";"Females";"0-64 years";"January";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-5033 Tydal";"Females";"0-64 years";"February";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-5033 Tydal";"Females";"0-64 years";"March";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-5033 Tydal";"Females";"0-64 years";"April";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-5033 Tydal";"Females";"0-64 years";"May";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-5033 Tydal";"Females";"0-64 years";"June";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-5033 Tydal";"Females";"65-79 years";"January";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"Deaths";"K-5033 Tydal";"Females";"65-79 years";"February";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-5033 Tydal";"Females";"65-79 years";"March";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1
"Deaths";"K-5033 Tydal";"Females";"65-79 years";"April";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"Deaths";"K-5033 Tydal";"Females";"65-79 years";"May";0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"Deaths";"K-5033 Tydal";"Females";"65-79 years";"June";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-5033 Tydal";"Females";"80 years or older";"January";0;0;0;0;1;1;0;1;0;0;0;1;0;1;1;0;1;0;1;0;0;1;0
"Deaths";"K-5033 Tydal";"Females";"80 years or older";"February";0;1;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;1;0;0;1;0;0
"Deaths";"K-5033 Tydal";"Females";"80 years or older";"March";0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0
"Deaths";"K-5033 Tydal";"Females";"80 years or older";"April";0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0
"Deaths";"K-5033 Tydal";"Females";"80 years or older";"May";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Deaths";"K-5033 Tydal";"Females";"80 years or older";"June";0;0;3;0;0;1;0;0;1;0;2;0;0;0;0;1;0;0;0;0;0;0;0
"Deaths";"K-5034 Meråker";"Males";"0-64 years";"January";1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;2;1;0;0;0;0
"Deaths";"K-5034 Meråker";"Males";"0-64 years";"February";0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"Deaths";"K-5034 Meråker";"Males";"0-64 years";"March";0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"Deaths";"K-5034 Meråker";"Males";"0-64 years";"April";0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;1
"Deaths";"K-5034 Meråker";"Males";"0-64 years";"May";2;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0
"Deaths";"K-5034 Meråker";"Males";"0-64 years";"June";0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0
"Deaths";"K-5034 Meråker";"Males";"65-79 years";"January";0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-5034 Meråker";"Males";"65-79 years";"February";1;2;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;2;0;0;0;0;1
"Deaths";"K-5034 Meråker";"Males";"65-79 years";"March";1;1;2;0;0;0;2;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0
"Deaths";"K-5034 Meråker";"Males";"65-79 years";"April";0;1;0;0;0;0;1;0;2;0;0;0;2;0;1;0;0;0;0;0;0;1;1
"Deaths";"K-5034 Meråker";"Males";"65-79 years";"May";0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-5034 Meråker";"Males";"65-79 years";"June";0;0;0;0;0;0;0;1;2;0;0;0;2;0;1;0;0;0;1;0;0;0;0
"Deaths";"K-5034 Meråker";"Males";"80 years or older";"January";5;2;1;2;1;2;1;2;1;2;1;0;2;0;1;1;1;1;0;2;3;0;1
"Deaths";"K-5034 Meråker";"Males";"80 years or older";"February";1;1;1;1;0;0;0;0;0;2;1;0;0;0;0;1;2;2;0;1;1;0;1
"Deaths";"K-5034 Meråker";"Males";"80 years or older";"March";0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;1;0;2;1;0;1;0;0
"Deaths";"K-5034 Meråker";"Males";"80 years or older";"April";1;0;0;2;0;1;1;0;1;0;0;0;0;0;1;0;1;1;1;1;0;1;0
"Deaths";"K-5034 Meråker";"Males";"80 years or older";"May";1;1;1;2;0;1;1;0;1;1;1;1;1;0;0;0;0;0;0;2;1;0;0
"Deaths";"K-5034 Meråker";"Males";"80 years or older";"June";2;2;0;0;0;0;1;1;0;1;1;1;1;0;1;0;1;2;1;0;0;0;0
"Deaths";"K-5034 Meråker";"Females";"0-64 years";"January";1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"Deaths";"K-5034 Meråker";"Females";"0-64 years";"February";0;0;0;1;0;0;0;1;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0
"Deaths";"K-5034 Meråker";"Females";"0-64 years";"March";0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
"Deaths";"K-5034 Meråker";"Females";"0-64 years";"April";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"Deaths";"K-5034 Meråker";"Females";"0-64 years";"May";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-5034 Meråker";"Females";"0-64 years";"June";1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"Deaths";"K-5034 Meråker";"Females";"65-79 years";"January";1;1;0;0;1;0;0;1;0;0;0;1;0;0;3;0;0;0;1;0;1;0;0
"Deaths";"K-5034 Meråker";"Females";"65-79 years";"February";0;1;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"Deaths";"K-5034 Meråker";"Females";"65-79 years";"March";0;0;0;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0
"Deaths";"K-5034 Meråker";"Females";"65-79 years";"April";0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
"Deaths";"K-5034 Meråker";"Females";"65-79 years";"May";0;1;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0
"Deaths";"K-5034 Meråker";"Females";"65-79 years";"June";0;0;0;1;1;0;1;0;1;0;0;0;0;2;0;0;0;0;1;0;0;0;0
"Deaths";"K-5034 Meråker";"Females";"80 years or older";"January";3;0;0;1;3;0;2;1;0;2;2;1;0;3;1;2;5;2;1;0;2;1;0
"Deaths";"K-5034 Meråker";"Females";"80 years or older";"February";1;2;0;0;1;0;1;0;1;1;1;0;0;2;1;0;1;3;2;1;1;0;0
"Deaths";"K-5034 Meråker";"Females";"80 years or older";"March";2;1;0;2;1;1;0;2;0;1;0;1;0;1;0;0;0;1;0;3;3;1;3
"Deaths";"K-5034 Meråker";"Females";"80 years or older";"April";2;1;0;4;2;0;2;1;3;2;1;2;0;0;1;0;0;1;0;0;0;1;0
"Deaths";"K-5034 Meråker";"Females";"80 years or older";"May";1;0;3;1;1;1;1;1;2;0;1;2;2;1;2;0;1;1;0;0;0;0;2
"Deaths";"K-5034 Meråker";"Females";"80 years or older";"June";1;0;1;2;4;3;1;1;1;2;0;1;0;1;2;1;1;1;2;0;0;0;0
"Deaths";"K-5035 Stjørdal";"Males";"0-64 years";"January";1;1;2;0;2;2;2;0;2;1;0;1;1;1;2;0;0;0;1;0;0;0;3
"Deaths";"K-5035 Stjørdal";"Males";"0-64 years";"February";0;1;1;2;1;2;2;1;1;2;0;1;2;0;2;2;0;2;0;2;2;1;0
"Deaths";"K-5035 Stjørdal";"Males";"0-64 years";"March";1;2;1;1;1;0;1;1;2;0;3;1;1;0;0;3;0;0;0;0;2;0;3
"Deaths";"K-5035 Stjørdal";"Males";"0-64 years";"April";1;0;2;0;1;2;0;3;2;3;1;5;3;1;0;4;0;0;1;0;1;1;0
"Deaths";"K-5035 Stjørdal";"Males";"0-64 years";"May";1;1;1;0;2;2;2;1;0;0;0;1;0;0;0;1;2;4;0;0;0;0;1
"Deaths";"K-5035 Stjørdal";"Males";"0-64 years";"June";0;1;0;3;5;0;3;2;2;2;2;0;2;4;2;0;4;2;0;0;1;2;0
"Deaths";"K-5035 Stjørdal";"Males";"65-79 years";"January";3;2;3;2;3;2;0;2;4;2;6;3;3;6;1;1;3;2;2;0;4;2;3
"Deaths";"K-5035 Stjørdal";"Males";"65-79 years";"February";4;4;6;1;3;1;2;3;0;2;0;1;1;2;0;3;3;4;1;6;3;1;5
"Deaths";"K-5035 Stjørdal";"Males";"65-79 years";"March";2;3;1;6;1;2;1;0;1;3;2;6;3;1;4;2;0;4;4;3;2;2;5
"Deaths";"K-5035 Stjørdal";"Males";"65-79 years";"April";4;0;2;2;0;4;3;0;3;1;3;0;2;0;3;4;2;1;4;3;4;0;1
"Deaths";"K-5035 Stjørdal";"Males";"65-79 years";"May";3;3;4;0;2;2;4;0;2;2;4;0;2;3;3;2;7;3;2;4;1;3;1
"Deaths";"K-5035 Stjørdal";"Males";"65-79 years";"June";3;3;2;2;2;3;2;2;3;3;4;1;2;2;0;2;1;2;3;2;2;0;0
"Deaths";"K-5035 Stjørdal";"Males";"80 years or older";"January";9;4;1;5;4;8;7;5;5;2;7;8;3;9;6;4;6;1;5;3;5;4;3
"Deaths";"K-5035 Stjørdal";"Males";"80 years or older";"February";4;2;2;5;0;3;2;2;2;3;5;4;2;7;4;3;4;4;4;3;2;1;4
"Deaths";"K-5035 Stjørdal";"Males";"80 years or older";"March";0;1;5;5;5;4;4;4;2;4;1;3;5;3;3;0;1;6;1;2;4;4;5
"Deaths";"K-5035 Stjørdal";"Males";"80 years or older";"April";1;3;3;5;3;1;3;2;6;7;4;5;1;4;4;1;5;4;1;7;2;3;1
"Deaths";"K-5035 Stjørdal";"Males";"80 years or older";"May";4;3;4;4;2;2;1;3;1;1;1;5;6;2;3;3;4;2;3;4;4;3;6
"Deaths";"K-5035 Stjørdal";"Males";"80 years or older";"June";2;5;3;2;1;4;0;3;2;3;1;3;2;3;1;2;2;4;2;4;2;7;0
"Deaths";"K-5035 Stjørdal";"Females";"0-64 years";"January";1;0;1;1;0;0;1;1;0;0;0;1;0;1;0;1;1;1;1;2;0;0;2
"Deaths";"K-5035 Stjørdal";"Females";"0-64 years";"February";0;0;1;1;1;1;0;0;2;1;1;0;0;1;0;2;0;0;0;1;1;0;0
"Deaths";"K-5035 Stjørdal";"Females";"0-64 years";"March";0;0;3;1;2;0;0;0;0;0;1;1;1;1;0;0;1;0;0;0;1;0;0
"Deaths";"K-5035 Stjørdal";"Females";"0-64 years";"April";0;0;0;1;2;1;0;0;0;1;2;3;1;0;0;1;1;0;1;0;0;1;0
"Deaths";"K-5035 Stjørdal";"Females";"0-64 years";"May";1;0;0;0;0;1;0;3;1;0;1;1;0;2;0;0;0;0;0;0;0;0;0
"Deaths";"K-5035 Stjørdal";"Females";"0-64 years";"June";0;2;0;0;1;1;2;0;0;1;0;0;0;1;0;0;2;2;1;0;0;0;0
"Deaths";"K-5035 Stjørdal";"Females";"65-79 years";"January";3;1;0;2;1;3;2;4;1;0;5;2;1;2;2;2;4;3;1;3;0;1;4
"Deaths";"K-5035 Stjørdal";"Females";"65-79 years";"February";2;0;0;1;1;0;1;1;1;2;2;0;0;0;1;2;3;0;1;1;2;2;1
"Deaths";"K-5035 Stjørdal";"Females";"65-79 years";"March";0;0;4;3;4;2;3;0;1;0;0;2;3;4;2;3;1;4;3;1;0;4;3
"Deaths";"K-5035 Stjørdal";"Females";"65-79 years";"April";3;1;2;1;1;2;1;0;2;1;1;2;0;2;3;1;1;3;2;1;3;1;5
"Deaths";"K-5035 Stjørdal";"Females";"65-79 years";"May";3;2;1;3;1;2;3;1;0;1;2;2;1;3;2;2;2;2;3;5;0;4;1
"Deaths";"K-5035 Stjørdal";"Females";"65-79 years";"June";0;1;1;0;1;1;1;1;0;1;1;0;4;1;0;1;1;2;3;1;4;4;0
"Deaths";"K-5035 Stjørdal";"Females";"80 years or older";"January";8;4;7;7;4;8;6;5;6;6;6;4;1;1;5;4;6;12;10;9;0;7;8
"Deaths";"K-5035 Stjørdal";"Females";"80 years or older";"February";2;4;5;6;7;3;4;4;4;3;2;5;7;2;10;3;0;6;5;3;6;7;5
"Deaths";"K-5035 Stjørdal";"Females";"80 years or older";"March";3;4;5;6;7;3;4;4;3;7;8;2;4;5;4;6;5;7;4;6;6;4;5
"Deaths";"K-5035 Stjørdal";"Females";"80 years or older";"April";6;4;4;4;2;5;8;4;9;3;4;4;9;7;7;4;2;7;4;8;5;8;5
"Deaths";"K-5035 Stjørdal";"Females";"80 years or older";"May";6;7;4;7;5;4;2;2;5;1;4;1;6;4;4;2;2;1;5;3;5;6;8
"Deaths";"K-5035 Stjørdal";"Females";"80 years or older";"June";2;4;4;1;6;3;2;4;6;2;3;4;2;4;3;3;8;6;3;11;5;2;0
"Deaths";"K-5036 Frosta";"Males";"0-64 years";"January";0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-5036 Frosta";"Males";"0-64 years";"February";0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0
"Deaths";"K-5036 Frosta";"Males";"0-64 years";"March";0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0
"Deaths";"K-5036 Frosta";"Males";"0-64 years";"April";0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
"Deaths";"K-5036 Frosta";"Males";"0-64 years";"May";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"Deaths";"K-5036 Frosta";"Males";"0-64 years";"June";0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"Deaths";"K-5036 Frosta";"Males";"65-79 years";"January";2;0;0;0;0;3;0;0;1;0;0;0;1;0;1;0;1;2;1;1;0;0;3
"Deaths";"K-5036 Frosta";"Males";"65-79 years";"February";0;1;2;1;0;1;0;1;2;0;0;0;1;0;0;0;0;0;0;1;0;1;0
"Deaths";"K-5036 Frosta";"Males";"65-79 years";"March";0;0;1;0;0;0;0;0;1;1;0;0;0;1;1;1;0;1;1;0;0;2;0
"Deaths";"K-5036 Frosta";"Males";"65-79 years";"April";1;0;0;0;0;1;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0
"Deaths";"K-5036 Frosta";"Males";"65-79 years";"May";0;1;0;0;2;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1
"Deaths";"K-5036 Frosta";"Males";"65-79 years";"June";2;0;1;1;1;1;0;1;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0
